no,no_bam,situs,poktan,desa,bast
474,932,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105345/empty,Kenjahe Kasumpat,Batu Mamak,5900000
475,933,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105346/empty,Uruk Kenjulu,Batu Mamak,5900000
476,934,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105347/empty,Putri Srikandi,Batu Mamak,5900000
477,935,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105348/empty,Uruk Gumbelen,Batu Mamak,5900000
478,936,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105349/empty,Juma Kenjahe,Jandi,5900000
479,937,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105350/empty,Sabah Kenjulu,Jandi,6490000
480,938,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105351/empty,Pulu Balang,Jandi,5900000
481,939,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105353/empty,Sabah Kendit,Jandi,5900000
482,940,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105354/empty,Sabah Gugung,Jandi,5900000
483,941,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105356/empty,Sembergo,Juhar Tarigan,4425000
484,942,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105357/empty,Paya Ondan,Juhar Perangin-angin,2950000
485,943,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105358/empty,Dalu Dalu,Juhar Perangin-angin,5900000
486,944,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105359/empty,Galumpang,Juhar Perangin-angin,4425000
487,945,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105360/empty,Pancur Liang,Juhar Perangin-angin,5900000
488,946,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105362/empty,Ondan,Juhar Perangin-angin,5900000
489,947,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105363/empty,Dalu-Dalu Jahe,Juhar Perangin-angin,5900000
490,948,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105364/empty,Rambemelas,Gunung Juhar,6490000
491,949,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105365/empty,Cucupak,Juhar Ginting,6490000
492,950,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105366/empty,Merga Silima,Juhar Ginting,5900000
493,951,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105368/empty,Torbis,Juhar Ginting,5900000
494,952,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105369/empty,Kenangan,Juhar Ginting,5900000
495,953,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105371/empty,Uruk Berteng,Juhar Ginting,2950000
496,954,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105372/empty,Arih ersada,Juhar Ginting,2950000
497,955,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105373/empty,Cepen,Juhar Ginting,2950000
498,956,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105374/empty,Karang Kuda,Juhar Ginting,2950000
499,957,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105375/empty,Tanjong,Juhar Ginting Sadanioga,4425000
500,958,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105376/empty,Mbuah Page,Juhar Ginting Sadanioga,2950000
501,959,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105378/empty,Ondan,Juhar Ginting Sadanioga,5900000
502,960,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105380/empty,Gelora Tani,Kutambelin,5900000
503,961,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105381/empty,Sejahtera Tani,Kutambelin,5900000
504,962,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105382/empty,Tiga Serangkai,Kutambelin,5900000
505,963,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105383/empty,Gelora Tani II,Kutambelin,5900000
506,964,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105384/empty,Jaya Tani,Kutambelin,6490000
507,965,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105386/empty,Bersama,Lau Lingga,8850000
508,966,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105387/empty,Harapan tani,Buluh Pancur,7375000
509,967,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105389/empty,Marikena,Lau Kidupen,7670000
510,968,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105390/empty,Arih Ersada,Naga,4425000
511,969,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105391/empty,Lau Daling,Namosuro,7375000
512,970,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105392/empty,Merga Silima,Namosuro,7080000
513,971,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105394/empty,Namo Lembu,Pasar Baru,5900000
514,972,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105395/empty,Sabah Dekel,Pasar Baru,6490000
515,973,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105396/empty,Urar Nijaba,Mbetong,10325000
516,974,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105397/empty,Kendit,Mbetong,5900000
517,975,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105398/empty,Lengo Parik Bengkala,Mbetong,5900000
518,976,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105400/empty,Tenggiring,Mbetong,5900000
519,977,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105401/empty,Engkuang Erduri,Mbetong,5900000
520,978,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105403/empty,Kenderan,Mbetong,5900000
521,979,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105404/empty,Terneh,Mbetong,7375000
522,980,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105405/empty,Pandan Jaya,Mbetong,5900000
523,981,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105406/empty,Lau Simalem,Bekilang,4425000
524,982,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105407/empty,Kerangen Pinang,Bekilang,4425000
525,983,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105409/empty,Bunga Benih,Serdang,4130000
526,984,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105410/empty,Juma Julun,Serdang,3540000
527,985,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105411/empty,Kembang Tani,Serdang,3540000
528,986,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105413/empty,Juma Jahen,Serdang,3540000
529,987,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105414/empty,Ersada Arih,Serdang,3540000
530,988,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105415/empty,Bunga Sapa,Serdang,3835000
531,989,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105416/empty,Bunga Ncole,Serdang,3245000
532,990,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105418/empty,Rudang Mayang,Serdang,3245000
533,991,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105419/empty,Sabah Tineka,Serdang,3540000
534,992,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105420/empty,Sukamaju,Serdang,2950000
535,993,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105422/empty,Makmur Sejahtera,Penampen,4130000
536,994,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105423/empty,Bunga Mawar,Penampen,3540000
537,995,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105425/empty,Cinta Kasih,Penampen,2655000
538,996,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105426/empty,Juma Julun,Penampen,4720000
539,997,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105427/empty,Bunga Rampai,Penampen,2950000
540,998,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105428/empty,Bunga Teratai,Penampen,4720000
541,999,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105429/empty,Sekolah Lapang,Penampen,4130000
542,1000,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105431/empty,Juma Jahen,Penampen,3835000
543,1001,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105432/empty,Sepinggan,Paribun,1475000
544,1002,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105433/empty,Juma Barung,Paribun,1475000
545,1003,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105434/empty,Juma Bendera,Paribun,1475000
546,1004,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105436/empty,Juma Becid,Paribun,1475000
547,1005,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105437/empty,Ulih Latih,Persadanta,1475000
548,1006,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105439/empty,Juma Sambelang,Persadanta,1475000
549,1007,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105440/empty,Bunga Teratai,Persadanta,1475000
550,1008,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105441/empty,Bunga Ncole,Persadanta,1475000
551,1009,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105442/empty,Bunga Ncole,Talimbaru,5900000
552,1010,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105443/empty,Bunga Ester,Talimbaru,5900000
553,1011,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105444/empty,Bunga Ros,Talimbaru,5900000
554,1012,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105446/empty,Bunga Mawar,Talimbaru,5900000
555,1013,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105448/empty,Bunga Dawa,Talimbaru,5900000
556,1014,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105449/empty,Bunga Sapa,Talimbaru,5900000
557,1015,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105450/empty,Bunga Anggrek,Talimbaru,5900000
558,1016,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105451/empty,Bunga Melati,Talimbaru,5900000
559,1017,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105452/empty,Bunga Rampe,Talimbaru,5900000
560,1018,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105453/empty,Bunga Sedap Malam,Talimbaru,5900000
561,1019,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105454/empty,Bunga Matahari,Talimbaru,5900000
562,1020,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105455/empty,Bersama,Sinaman,3540000
563,1021,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105456/empty,Juma Gerat,Sinaman,4425000
564,1022,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105457/empty,Sukses Merga Silima,Sinaman,2950000
565,1023,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105460/empty,Agro Aronta,Sinaman,6490000
566,1024,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105461/empty,Berdikari,Sinaman,8850000
567,1025,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105462/empty,Usur-Usur,Sinaman,8850000
568,1026,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105463/empty,Guaninta,Sinaman,2655000
569,1027,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105465/empty,Juma Lau Semil,Sinaman,2655000
570,1028,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105466/empty,Mbuah Page,Sinaman,3540000
571,1029,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105468/empty,Cinta Karya,Sinaman,3835000
572,1030,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105469/empty,Kasih Murni,Sinaman,4425000
573,1031,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105471/empty,Juma Pergendangen,Sarimanis,3540000
574,1032,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105472/empty,Juma Lepar,Sarimanis,3540000
575,1033,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105473/empty,Juma Sue Arih Ersada,Sarimanis,3540000
576,1034,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105474/empty,Juma Galuh,Sarimanis,3540000
577,1035,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105475/empty,Juma Reba Tengah,Sarimanis,3540000
578,1036,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105476/empty,Juma Piar -Piar,Sarimanis,3540000
579,1037,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105478/empty,Juma Uruk - Uruk,Sarimanis,3540000
580,1038,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105480/empty,Tunas Muda,Barusjahe,3540000
581,1039,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105481/empty,Beraspinto,Barusjahe,3835000
582,1040,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105482/empty,Juma Berneh,Barusjahe,3540000
583,1041,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105483/empty,Persimbun,Barusjahe,4425000
584,1042,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105484/empty,Bunga Jadi Buah,Barusjahe,4425000
585,1043,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105486/empty,Rumah Julun,Barusjahe,4130000
586,1044,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105488/empty,Aronta,Barusjahe,5310000
587,1045,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105489/empty,Kesain Munte,Barusjahe,2950000
588,1046,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105490/empty,Makmur Tani,Sukajulu,5310000
589,1047,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105491/empty,Gunanta Ras,Sukajulu,4720000
590,1048,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105492/empty,Jumatambak,Rumamis,5605000
591,1049,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105493/empty,Mbuahpage,Rumamis,4425000
592,1050,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105495/empty,Tani Jaya,Rumamis,5310000
593,1051,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105496/empty,Kopimalem,Rumamis,4425000
594,1052,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105497/empty,Suearih,Rumamis,5310000
595,1053,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105498/empty,Bunga Mawar,Rumamis,3835000
596,1054,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105499/empty,Heber Tani,Rumamis,6490000
597,1055,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105500/empty,Maju Jaya,Rumamis,5605000
598,1056,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105501/empty,Malemta Ras,Rumamis,4720000
599,1057,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105503/empty,Super Tani,Rumamis,2950000
600,1058,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105504/empty,Sadapengejapen,Rumamis,3245000
601,1059,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105505/empty,Malem Ate,Rumamis,3540000
602,1060,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105507/empty,Ola Kisat,Rumamis,3245000
603,1061,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105508/empty,Kita Tani,Rumamis,3835000
604,1062,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105509/empty,La Tersia,Rumamis,4425000
605,1063,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105510/empty,Jumata Rimo,Rumamis,5015000
606,1064,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105512/empty,Palmae,Rumamis,2655000
607,1065,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105513/empty,Maju Bersama,Rumamis,2950000
608,1066,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105514/empty,Sangap Encari,Semangat,3540000
609,1067,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105515/empty,Sangapta Ras,Semangat,4425000
610,1068,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105516/empty,Enerjik Jeruk,Semangat,3835000
611,1069,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105518/empty,Juma Jahen,Semangat,4720000
612,1070,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105519/empty,Mekar Sari,Semangat,5605000
613,1071,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105520/empty,Juma Julun,Semangat,3835000
614,1072,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105521/empty,Juma Galuh,Semangat,3540000
615,1073,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105522/empty,Bunga Ndawa,Semangat,4425000
616,1074,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105523/empty,Sada Arih,Semangat,5015000
617,1075,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105525/empty,Hebron,Semangat,3835000
618,1076,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105527/empty,Arih Ersada,Semangat,3540000
619,1077,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105528/empty,Ulih Latih,Semangat,3540000
620,1078,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105529/empty,Meriah Tani,Sikab,2950000
621,1079,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105530/empty,Makmur Tani,Sikab,2360000
622,1080,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105531/empty,Palmae Jaya 1,Sukanalu,7375000
623,1081,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105533/empty,Anugrah,Sukanalu,7080000
624,1082,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105534/empty,Rumah Mecu 1,Sukanalu,5900000
625,1083,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105535/empty,Juma Tusam,Sukanalu,4720000
626,1084,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105536/empty,Tani Sejahtra,Sukanalu,1475000
627,1085,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105538/empty,Sue Arih,Sukanalu,4425000
628,1086,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105539/empty,Rumah Ukir,Sukanalu,5900000
629,1087,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105540/empty,Mamre Mufakat,Sukanalu,8850000
630,1088,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105541/empty,Semayang,Sukanalu,6195000
631,1089,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105542/empty,Penggel Besi II,Sukanalu,4425000
632,1090,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105543/empty,Juma Mbulagen,Lau Buluh,3540000
633,1091,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105545/empty,Ronding,Lau Buluh,3540000
634,1092,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105546/empty,Lau Paku,Lau Buluh,3540000
635,1093,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105547/empty,Liang Ndahar,Lau Buluh,3540000
636,1094,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105548/empty,Lau Ngalam,Lau Buluh,3540000
637,1095,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105549/empty,Lau Moning,Lau Buluh,3540000
638,1096,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105550/empty,Kenjahe,Lau Buluh,3540000
639,1097,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105552/empty,Liang Kejaren,Lau Buluh,3540000
640,1098,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105553/empty,Lau Kesumpat,Lau Buluh,3540000
641,1099,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105554/empty,Juma Biru,Lau Buluh,3540000
642,1100,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105555/empty,Buluh Laga,Lau Buluh,3540000
643,1101,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105556/empty,Deleng,Lau Buluh,3540000
644,1102,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105557/empty,Kenjulu,Lau Buluh,3540000
645,1103,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105559/empty,Juma Deher,Mburidi,4130000
646,1104,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105560/empty,Juma Lau Tamale,Mburidi,3540000
647,1105,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105561/empty,Juma Mbal-Mbal,Mburidi,4425000
648,1106,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105562/empty,Juma Ruam,Mburidi,4720000
649,1107,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105563/empty,Juma Tepas,Mburidi,4130000
650,1108,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105564/empty,Juma Pengasen,Mburidi,4425000
651,1109,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105565/empty,Pola Singa,Siabang-abang,2950000
652,1110,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105567/empty,Juma Lepar,Siabang-abang,2950000
653,1111,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105568/empty,Buluh Duri,Siabang-abang,2950000
654,1112,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105569/empty,Tinjo,Siabang-abang,2950000
655,1113,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105570/empty,Tergayu,Siabang-abang,2950000
656,1114,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105571/empty,Lau Kerapat,Siabang-abang,2950000
657,1115,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105572/empty,Lau Gasing,Jinabun,3540000
658,1116,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105573/empty,Lau Bandar,Jinabun,4425000
659,1117,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105574/empty,Semborat,Jinabun,3540000
660,1118,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105576/empty,Embang Perira,Jinabun,4130000
661,1119,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105577/empty,Pagar Besi,Jinabun,4425000
662,1120,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105578/empty,Baluren,Jinabun,3540000
663,1121,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105579/empty,Long-Long,Negeri Jahe,4425000
664,1122,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105580/empty,Paya Mbentar,Negeri Jahe,4425000
665,1123,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105581/empty,Sapo Ijuk,Negeri Jahe,4425000
666,1124,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105582/empty,Urok Pacinta,Negeri Jahe,4425000
667,1125,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105583/empty,Urok Kambing,Negeri Jahe,4425000
668,1126,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105585/empty,Rambah Mbelang,Liang Merdeka,4425000
669,1127,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105586/empty,Belimbingen,Liang Merdeka,4425000
670,1128,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105587/empty,Tukilen,Liang Merdeka,4425000
671,1129,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105588/empty,Batu Merdang,Rih Tengah,4425000
672,1130,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105589/empty,Kepar,Rih Tengah,4425000
673,1131,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105590/empty,Lau Timah,Rih Tengah,4425000
674,1132,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105591/empty,Lau Tarutung,Rih Tengah,4425000
675,1133,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105593/empty,Jagung Satu,Ujung Deleng,3540000
676,1134,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105594/empty,Jagung Dua,Ujung Deleng,3540000
677,1135,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105595/empty,Jagung Tiga,Ujung Deleng,3540000
678,1136,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105596/empty,Jagung Empat,Ujung Deleng,3540000
679,1137,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105597/empty,Jagung Lima,Ujung Deleng,3540000
680,1138,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105598/empty,Jagung Enam,Ujung Deleng,3540000
681,1139,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105600/empty,Jagung Tujuh,Ujung Deleng,3540000
682,1140,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105601/empty,Jagung Delapan,Ujung Deleng,3540000
683,1141,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105602/empty,Sangap Encari,Tanjung Merahe,4425000
684,1142,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105603/empty,Sada Perarih,Tanjung Merahe,4720000
685,1143,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105604/empty,Arih Ersada,Tanjung Merahe,4130000
686,1144,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105605/empty,Jaya Ras,Tanjung Merahe,4425000
687,1145,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105606/empty,Jumpa Rejeki,Tanjung Merahe,5015000
688,1146,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105607/empty,Juma Diher,Kutabuluh Gugung,7375000
689,1147,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105609/empty,Juma Kenjahe,Kutabuluh Gugung,7375000
690,1148,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105610/empty,Juma Genting,Kutabuluh Gugung,7375000
691,1149,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105611/empty,Juma Deleng,Kutabuluh Gugung,7375000
692,1150,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105612/empty,Juma Pulo,Kutabuluh Gugung,7375000
693,1151,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105613/empty,Lepar,Bintang Meriah,2950000
694,1152,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105614/empty,Simokul-Okul,Bintang Meriah,2950000
695,1153,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105615/empty,Bulan Gugong,Bintang Meriah,2950000
696,1154,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105617/empty,Lau Perenden,Bintang Meriah,2950000
697,1155,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105618/empty,Kendit Kenjahe,Bintang Meriah,2950000
698,1156,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105619/empty,Lau Batu,Bintang Meriah,2950000
699,1157,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105620/empty,Nagor,Bintang Meriah,2950000
700,1158,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105621/empty,Pola Ketik,Bintang Meriah,2950000
701,1159,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105622/empty,Uruk Ndoholi,Bintang Meriah,2950000
702,1160,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105623/empty,Uruk Tekang,Bintang Meriah,2950000
703,1161,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105625/empty,Bagerih,Bintang Meriah,2950000
704,1162,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105626/empty,Juma Jering,Kutabuluh,2950000
705,1163,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105627/empty,Sembara Berneh,Kutabuluh,2950000
