no,image,situs,poktan,desa,bast,total,tanggal,ongkir
709,1167/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105632/empty,Saringgemit,Kutabuluh,2950000,3310000,13-11-2023,360000
710,1168/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105633/empty,Pancor Damak,Kutabuluh,2950000,3310000,13-11-2023,360000
711,1169/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105634/empty,Juma Tinjo,Kutabuluh,2950000,3310000,13-11-2023,360000
712,1170/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105635/empty,Sumbah Lau Beski,Kutabuluh,2950000,3310000,13-11-2023,360000
713,1171/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105636/empty,Kedatun,Kutabuluh,2950000,3310000,13-11-2023,360000
714,1172/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105637/empty,Lau Pudan,Kutabuluh,2950000,3310000,13-11-2023,360000
715,1173/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105639/empty,Kuta Pinang,Kutabuluh,2950000,3310000,13-11-2023,360000
716,1174/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105640/empty,Pejerango Lau Ngeli,Kutabuluh,2950000,3310000,13-11-2023,360000
717,1175/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105641/empty,Sumbah Gugung,Kutabuluh,2950000,3310000,13-11-2023,360000
718,1176/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105642/empty,Nisipi,Kutabuluh,2950000,3310000,13-11-2023,360000
719,1177/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105643/empty,Sumbah Berneh,Kutabuluh,2950000,3310000,13-11-2023,360000
720,1178/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105644/empty,Sembara Gugung,Kutabuluh,2950000,3310000,13-11-2023,360000
721,1179/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105645/empty,Pola Singa,Kutabuluh,2950000,3310000,13-11-2023,360000
722,1180/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105647/empty,Uruk Pacinta,Gunung Meriah,4425000,4965000,13-11-2023,540000
723,1181/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105648/empty,Urok Tonggal,Gunung Meriah,4425000,4965000,13-11-2023,540000
724,1182/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105649/empty,Banjar Mbelang,Gunung Meriah,4425000,4965000,13-11-2023,540000
725,1183/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105650/empty,Paya Nderket,Gunung Meriah,4425000,4965000,13-11-2023,540000
726,1184/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105651/empty,Juma Deleng,Gunung Meriah,4425000,4965000,13-11-2023,540000
727,1185/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105652/empty,Beturah,Buah Raya,3540000,3972000,13-11-2023,432000
728,1186/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105653/empty,Kuta Tualah,Buah Raya,3540000,3972000,13-11-2023,432000
729,1187/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105655/empty,Sinalsal,Buah Raya,3540000,3972000,13-11-2023,432000
730,1188/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105656/empty,Ersam,Buah Raya,3540000,3972000,13-11-2023,432000
731,1189/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105657/empty,Simulgap,Buah Raya,3540000,3972000,13-11-2023,432000
732,1190/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105658/empty,Rimo Kayu,Buah Raya,3540000,3972000,13-11-2023,432000
733,1191/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105659/empty,Lau Gerogoh,Pola Tebu,8850000,9930000,13-11-2023,1080000
734,1192/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105660/empty,Pande Bayang,Pola Tebu,8850000,9930000,13-11-2023,1080000
735,1193/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105662/empty,Lau Angkat,Pola Tebu,8850000,9930000,13-11-2023,1080000
736,1194/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105663/empty,Rumah Kuta,Pola Tebu,8850000,9930000,13-11-2023,1080000
737,1195/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105664/empty,Rambah Ingul,Pola Tebu,8850000,9930000,13-11-2023,1080000
738,1196/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105665/empty,Rambah Galoh,Pola Tebu,8850000,9930000,13-11-2023,1080000
739,1197/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105666/empty,Juma Baling-baling,Kuta Male,6490000,7282000,13-11-2023,792000
740,1198/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105667/empty,Juma Lau Ngalam,Kuta Male,7080000,7944000,13-11-2023,864000
741,1199/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105669/empty,Juma Lau Riman,Kuta Male,5900000,6620000,13-11-2023,720000
742,1200/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105670/empty,Juma Paya Gugung,Kuta Male,5900000,6620000,13-11-2023,720000
743,1201/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105671/empty,Lau Butar,Kuta Male,5900000,6620000,13-11-2023,720000
744,1202/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105672/empty,Pacike,Kuta Male,5900000,6620000,13-11-2023,720000
745,1203/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105673/empty,Jumpa Rejeki,Suka,5900000,6620000,10-11-2023,720000
746,1204/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105674/empty,Paya Paku,Suka,5900000,6620000,10-11-2023,720000
747,1205/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105676/empty,Rumah Pengulun,Suka,5900000,6620000,10-11-2023,720000
748,1206/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105677/empty,Sangap Encari,Suka,5900000,6620000,10-11-2023,720000
749,1207/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105678/empty,Bina Usaha,Suka,5900000,6620000,10-11-2023,720000
750,1208/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105679/empty,Tunas Jadi Batang,Suka,5900000,6620000,10-11-2023,720000
751,1209/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105680/empty,Andiko Ulina,Suka,5900000,6620000,10-11-2023,720000
752,1210/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105681/empty,Ajar Bancina,Suka,5900000,6620000,10-11-2023,720000
753,1211/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105683/empty,Rudang Mayang,Suka,5900000,6620000,10-11-2023,720000
754,1212/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105684/empty,Harapan Jaya,Suka,5900000,6620000,10-11-2023,720000
755,1213/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105685/empty,Aglonema,Suka,5900000,6620000,10-11-2023,720000
756,1214/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105686/empty,Bunga Jadi Buah,Suka,5900000,6620000,10-11-2023,720000
757,1215/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105687/empty,Seh Jilena,Suka,5900000,6620000,10-11-2023,720000
758,1216/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105688/empty,Maju Bersama,Suka Mbayak,5900000,6620000,10-11-2023,720000
759,1217/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105690/empty,Mandiri Sejahtera,Suka Mbayak,5900000,6620000,10-11-2023,720000
760,1218/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105691/empty,Rumah Pilihen Simalem,Suka Mbayak,5900000,6620000,10-11-2023,720000
761,1219/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105692/empty,Maju Bersama Abadi,Suka Mbayak,5900000,6620000,10-11-2023,720000
762,1220/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105693/empty,Ersinalsal,Suka Mbayak,5900000,6620000,10-11-2023,720000
763,1221/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105694/empty,Sinergi Fajar Harapan,Suka Mbayak,5900000,6620000,10-11-2023,720000
764,1222/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105695/empty,Lit Malemna,Suka Mbayak,5900000,6620000,10-11-2023,720000
765,1223/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105696/empty,Srikandi,Suka Mbayak,5900000,6620000,10-11-2023,720000
766,1224/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105697/empty,Maju Bersama Sejati,Suka Mbayak,5900000,6620000,10-11-2023,720000
767,1225/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105699/empty,Juma Sempulen Angin,Suka Sipilihen,5900000,6620000,10-11-2023,720000
768,1226/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105700/empty,Karya Bersama,Suka Sipilihen,6490000,7282000,10-11-2023,792000
769,1227/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105701/empty,Silindung Bulan Jabu Nderket,Suka Sipilihen,5900000,6620000,10-11-2023,720000
770,1228/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105702/empty,Simulih Karaben,Suka Sipilihen,5900000,6620000,10-11-2023,720000
771,1229/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105703/empty,Bina Tani,Suka Sipilihen,5900000,6620000,10-11-2023,720000
772,1230/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105704/empty,Mbuah Page,Suka Sipilihen,5900000,6620000,10-11-2023,720000
773,1231/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105705/empty,Mawar,Lambar,4425000,4965000,10-11-2023,540000
774,1232/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105707/empty,Melati,Lambar,4425000,4965000,10-11-2023,540000
775,1233/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105708/empty,Juma Luning,Bunuraya,5900000,6620000,10-11-2023,720000
776,1234/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105709/empty,Sepopo,Bunuraya,5900000,6620000,10-11-2023,720000
777,1235/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105710/empty,Radu Namaken Kekelengen,Bunuraya,5900000,6620000,10-11-2023,720000
778,1236/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105711/empty,Arih Ersada,Bunuraya,5900000,6620000,10-11-2023,720000
779,1237/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105712/empty,Juma Kenjahe,Bunuraya,5900000,6620000,10-11-2023,720000
780,1238/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105713/empty,Maju Bersama,Bunuraya,5900000,6620000,10-11-2023,720000
781,1239/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105714/empty,Sada Perarih,Bunuraya,5900000,6620000,10-11-2023,720000
782,1240/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105715/empty,Goxen,Bunuraya,5900000,6620000,10-11-2023,720000
783,1241/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105716/empty,Em'Praninta,Bunuraya,5900000,6620000,10-11-2023,720000
784,1242/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105717/empty,Mejuah-juah,Bunuraya,5900000,6620000,10-11-2023,720000
785,1243/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105718/empty,Sempakata,Bunuraya,5900000,6620000,10-11-2023,720000
786,1244/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105719/empty,Rumah Rih,Bunuraya,5900000,6620000,10-11-2023,720000
787,1245/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105720/empty,Sierduhum,Bunuraya,5900000,6620000,10-11-2023,720000
788,1246/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105721/empty,Sada Nioga,Bunuraya,5900000,6620000,10-11-2023,720000
789,1247/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105722/empty,Sumber Jaya,Mulawari,2950000,3310000,10-11-2023,360000
790,1248/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105723/empty,Gotong Royong,Mulawari,2950000,3310000,10-11-2023,360000
791,1249/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105724/empty,Ula Rayung,Mulawari,2950000,3310000,10-11-2023,360000
792,1250/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105725/empty,Maju Bersama,Mulawari,2950000,3310000,10-11-2023,360000
793,1251/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105726/empty,Mitra Karya Bersama,Mulawari,2950000,3310000,10-11-2023,360000
794,1252/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105727/empty,Erguna,Mulawari,2950000,3310000,10-11-2023,360000
795,1253/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105728/empty,Arih Ersada,Tigapanah,2950000,3310000,10-11-2023,360000
796,1254/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105730/empty,Harapan Jaya,Tigapanah,2950000,3310000,10-11-2023,360000
797,1255/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105731/empty,Sempakata,Tigapanah,2950000,3310000,10-11-2023,360000
798,1256/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105732/empty,Dame Tani,Tigapanah,2950000,3310000,10-11-2023,360000
799,1257/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105733/empty,Harapan Tani,Tigapanah,2950000,3310000,10-11-2023,360000
800,1258/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105734/empty,Kata Ersada,Tigapanah,2950000,3310000,10-11-2023,360000
801,1259/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105735/empty,Rejekinta,Tigapanah,2950000,3310000,10-11-2023,360000
802,1260/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105736/empty,Jore Tani,Tigapanah,2950000,3310000,10-11-2023,360000
803,1261/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105738/empty,Hidup Baru,Tigapanah,2950000,3310000,10-11-2023,360000
804,1262/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105739/empty,Sepenggejapen,Tigapanah,2950000,3310000,10-11-2023,360000
805,1263/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105740/empty,Juma Baris II,Leparsamura,4425000,4965000,10-11-2023,540000
806,1264/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105741/empty,Juma Serningen,Leparsamura,4425000,4965000,10-11-2023,540000
807,1265/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105742/empty,Juma Gerat,Leparsamura,4425000,4965000,10-11-2023,540000
808,1266/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105743/empty,Juma Tumande,Leparsamura,4425000,4965000,10-11-2023,540000
809,1267/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105745/empty,Dalan Lau Simomo,Singa,4425000,4965000,10-11-2023,540000
810,1268/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105746/empty,Singa Jaya,Singa,4425000,4965000,10-11-2023,540000
811,1269/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105747/empty,Guna Tani,Singa,4425000,4965000,10-11-2023,540000
812,1270/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105748/empty,Arih Ersada,Singa,4425000,4965000,10-11-2023,540000
813,1271/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105749/empty,Beras Pati,Singa,4425000,4965000,10-11-2023,540000
814,1272/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105750/empty,Biak Kuliki,Singa,4425000,4965000,10-11-2023,540000
815,1273/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105751/empty,WT Gunanta Ras,Singa,4425000,4965000,10-11-2023,540000
816,1274/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105753/empty,Lau Piga,Singa,4425000,4965000,10-11-2023,540000
817,1275/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105754/empty,Marsima,Singa,4425000,4965000,10-11-2023,540000
818,1276/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105755/empty,Juma Kenjahe,Singa,4425000,4965000,10-11-2023,540000
819,1277/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105756/empty,Wanita Tani,Salit,6490000,7282000,10-11-2023,792000
820,1278/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105757/empty,Sangap Encari,Salit,5900000,6620000,10-11-2023,720000
821,1279/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105758/empty,Pelangi,Salit,7080000,7944000,10-11-2023,864000
822,1280/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105760/empty,Arih Ersada,Salit,6490000,7282000,10-11-2023,792000
823,1281/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105761/empty,Merga Silima,Salit,6785000,7613000,10-11-2023,828000
824,1282/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105762/empty,Ora Et Labora,Salit,6195000,6951000,10-11-2023,756000
825,1283/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105763/empty,Mari Ras Seha,Salit,6490000,7282000,10-11-2023,792000
826,1284/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105764/empty,Juma Salit,Salit,7375000,8275000,10-11-2023,900000
827,1285/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105765/empty,Sada Arihta,Sukadame,4425000,4965000,10-11-2023,540000
828,1286/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105767/empty,Srikandi,Sukadame,4425000,4965000,10-11-2023,540000
829,1287/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105768/empty,Buah Meramis,Sukadame,4425000,4965000,10-11-2023,540000
830,1288/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105769/empty,Sada Nioga,Sukadame,4425000,4965000,10-11-2023,540000
831,1289/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105770/empty,Teman Meriah,Sukadame,4425000,4965000,10-11-2023,540000
832,1290/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105771/empty,Bunga Encole,Sukadame,4425000,4965000,10-11-2023,540000
833,1291/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105772/empty,Lau Ngelbuh,Kutambelin,4425000,4965000,10-11-2023,540000
834,1292/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105774/empty,Biak Kuliki,Kutambelin,4425000,4965000,10-11-2023,540000
835,1293/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105775/empty,Ajikinayan,Kutambelin,4425000,4965000,10-11-2023,540000
836,1294/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105776/empty,Juma Kenjahe,Kutambelin,4425000,4965000,10-11-2023,540000
837,1295/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105777/empty,Sendalanen,Kutambelin,4425000,4965000,10-11-2023,540000
838,1296/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105778/empty,Tambusen,Kutambelin,4425000,4965000,10-11-2023,540000
839,1297/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105779/empty,Ujung Suka,Kutambelin,4425000,4965000,10-11-2023,540000
840,1298/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105780/empty,Juma Paya,Kutambelin,4425000,4965000,10-11-2023,540000
841,1299/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105781/empty,Arih Ersada,Perbaji,4425000,4965000,13-11-2023,540000
842,1300/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105782/empty,Ulih Sabar,Perbaji,4425000,4965000,13-11-2023,540000
843,1301/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105783/empty,Sabah Berneh,Perbaji,4425000,4965000,13-11-2023,540000
844,1302/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105784/empty,Ulih Latih,Perbaji,4425000,4965000,13-11-2023,540000
845,1303/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105786/empty,Terpadu,Perbaji,4425000,4965000,13-11-2023,540000
846,1304/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105787/empty,Gunanta Ras,Perbaji,4425000,4965000,13-11-2023,540000
847,1305/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105788/empty,Juma Gugung,Perbaji,4425000,4965000,13-11-2023,540000
848,1306/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105789/empty,Juma Tualah,Sukatendel,4425000,4965000,13-11-2023,540000
849,1307/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105790/empty,Juma Bekerah,Sukatendel,4425000,4965000,13-11-2023,540000
850,1308/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105791/empty,Taka Empat,Sukatendel,4425000,4965000,13-11-2023,540000
