no,no_bam,situs,poktan,desa
153,153/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79390/empty,Rano,Rante
154,154/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79391/empty,Parumbian Bangkit,Rante
155,155/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79392/empty,Malimongan,Rante
156,156/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79393/empty,Atom Permai,Batupapan
157,157/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79394/empty,Kalolok Bersatu,Batupapan
158,158/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79395/empty,Karapa,Batupapan
159,159/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79396/empty,Sipanundu Kalolok,Batupapan
160,160/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79397/empty,Sirannuan,Batupapan
161,161/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79398/empty,Taruna Tani,Batupapan
162,162/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79399/empty,Tangnga Tondok,Batualu Selatan
163,163/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79400/empty,Tamporan,Batualu Selatan
164,164/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79401/empty,Pakepakan,Batualu Selatan
165,165/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79402/empty,Kendenan,Batualu Selatan
166,166/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79403/empty,Katapi,Batualu Selatan
167,167/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79404/empty,Kandeapi,Batualu Selatan
168,168/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79405/empty,Burau Tarrak,Batualu Selatan
169,169/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79406/empty,Buntu Ba'tan,Batualu Selatan
170,170/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79407/empty,Tongkonan,Batualu Selatan
171,171/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79408/empty,To'batata,Batualu Selatan
172,172/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79409/empty,Barua,Batualu Selatan
173,173/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79410/empty,Tumbubara,Batualu
174,174/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79411/empty,Se'pon Sarong,Batualu
175,175/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79412/empty,Batualu Pasang,Batualu
176,176/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79413/empty,Bamba,Batualu
177,177/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79414/empty,"AA, Bamba",Batualu
178,178/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79415/empty,Makula Siendekan,Tokesan
179,179/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79416/empty,Lempangan,Tokesan
180,180/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79417/empty,Sullukan,Tokesan
181,181/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79418/empty,Sipanundu,Tokesan
182,182/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79419/empty,Siporannu,Tokesan
183,183/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79420/empty,Ra'pa,Tokesan
184,184/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79421/empty,Perang,Tokesan
185,185/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79422/empty,Padang,Tokesan
186,186/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79423/empty,Kambelangi',Tokesan
187,187/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79424/empty,Buntu Tokesan,Tokesan
188,188/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79425/empty,Lengke,Raru Sibunuan
189,189/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79426/empty,Situru,Raru Sibunuan
190,190/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79427/empty,Sipaele,Raru Sibunuan
191,191/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79428/empty,Siangkaran,Raru Sibunuan
192,192/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79429/empty,Padatengka,Raru Sibunuan
193,193/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79430/empty,Mitra Sejahtera,Raru Sibunuan
194,194/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79431/empty,"KTH, Mentiro Tiku, T",Raru Sibunuan
195,195/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79432/empty,Kombong,Raru Sibunuan
196,196/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79433/empty,Buntu Asin,Raru Sibunuan
197,197/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79434/empty,Siangkaran,Rante Alang
198,198/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79435/empty,Kondo,Rante Alang
199,199/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79436/empty,Kamiri,Rante Alang
200,200/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79437/empty,Songgo,Rante Alang
201,201/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79438/empty,Batakan Siolanan,Rante Alang
202,202/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79439/empty,Baibo,Rante Alang
203,203/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79440/empty,Garuda,Saluallo
204,204/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79441/empty,Segitiga Emas,Saluallo
205,205/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79442/empty,Makkareso,Madandan
206,206/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79443/empty,Sanik,Balepe'
207,207/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79444/empty,Rumpun Petani Leppan,Leppan
208,208/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79445/empty,Situnduan Matangli,Leppan
209,209/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79446/empty,Siangkaran,Leppan
210,210/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79447/empty,Sangina,Lemo Menduruk
211,211/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79448/empty,Kanan Datu,Lemo Menduruk
212,212/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79449/empty,Sabara,Lemo Menduruk
213,213/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79450/empty,Sanglombokan,Lemo Menduruk
214,214/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79451/empty,Salu Silullung,Malimbong
215,215/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79452/empty,Bulan,Malimbong
216,216/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79453/empty,Sollongan,Malimbong
217,217/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79454/empty,Bidoko,Kole Sawangan
218,218/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79455/empty,Supate Solo,Kole Sawangan
219,219/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79456/empty,Sangayoka Tallumanuk,Kole Sawangan
220,220/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79457/empty,Kole,Kole Sawangan
221,221/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79458/empty,Tondon Sapan,Kole Barebatu
222,222/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79459/empty,Liku Lepong,Kole Barebatu
223,223/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79460/empty,Kwt Harapan,Kole Barebatu
224,224/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79461/empty,Tallu Bulinna,Kole Barebatu
225,225/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79462/empty,Pa'tondokan,Kole Barebatu
226,226/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/79463/empty,Salempanna,Lion Tondok Iring
