no,no_bam,situs,poktan,desa
227,227/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104825/empty,Manteb Abadi,Kepuhrubuh
228,228/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104826/empty,Sari Makmur,Madusari
229,229/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104828/empty,Kusumo Dani,Mangunsuman
230,230/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104830/empty,Rukun Makmur,Manuk
231,231/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104832/empty,Berkah Tani,Ngabar
232,232/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104834/empty,Gotama Mandiri,Patihan Kidul
233,233/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104836/empty,Sumber Tani,Pijeran
234,234/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104838/empty,Sido Mulyo,Ronosentanan
235,235/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104840/empty,Wijaya,Ronowijayan
236,236/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104842/empty,Maju Bareng,Sawuh
237,237/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104844/empty,Enggal Jaya Makmur,Sekaran
238,238/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104846/empty,Budi Luhur,Siman
239,239/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104848/empty,Tri Tunggal Makmur,Tajug
240,240/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104850/empty,Tani Makmur,Tranjang
241,241/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104852/empty,Subur Makmur,Broto
242,242/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104854/empty,Makmur,Caluk
243,243/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104856/empty,Sido Dadi,Crabak
244,244/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104858/empty,Ngudi Makmur,Duri
245,245/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104861/empty,Tani Waras,Galak
246,246/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104863/empty,Catur Manunggal,Gundik
247,247/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104865/empty,Among Tani,Janti
248,248/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104867/empty,Sumber Tani,Jebeng
249,249/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104869/empty,Setyo Rukun,Kambeng
250,250/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104871/empty,Gemah Ripah,Menggare
251,251/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104873/empty,Rukun Santoso,Mojopitu
252,252/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104875/empty,Mulya Jaya,Nailan
253,253/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104877/empty,Mitra Usaha Tani,Ngilo-Ilo
254,254/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104879/empty,Bali Rukun,Ngloning
255,255/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104880/empty,Sido Rukun,Plancungan
256,256/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104881/empty,Ngudi Makmur,Senepo
257,257/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104882/empty,Binta Tani,Simo
258,258/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104883/empty,Santoso Makmur,Slahung
259,259/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104884/empty,Sumber Mulyo,Truneng
260,260/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104885/empty,Among Kismo,Tugurejo
261,261/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104886/empty,Lestari Mulyo,Wates
262,262/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104887/empty,Tani Manunggal,Bedoho
263,263/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104888/empty,Bina Tani,Jurug
264,264/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104889/empty,Klepu Manunggal,Klepu
265,265/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104890/empty,Arjo Bawono,Ngadirojo
266,266/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104891/empty,Sooko Makmur,Sooko
267,267/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104892/empty,Sumber Makmur,Suru
268,268/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104893/empty,Bangun Tani,Bangunrejo
269,269/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104894/empty,Rukun Tani,Gandukepuh
270,270/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104895/empty,Kamboja,Gegeran
271,271/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104896/empty,Bumilang Sejahtera,Gelang Lor
272,272/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104897/empty,Mitra Asih,Kedungbanteng
273,273/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104898/empty,Jaya Makmur,Lengkong
274,274/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104899/empty,Sari Tani,Nampan
275,275/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104900/empty,Tunas Mulya,Prajegan
276,276/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104901/empty,Fajar Rejeki,Serangan
277,277/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104902/empty,Bina Mandiri,Sidorejo
278,278/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/104903/empty,Suko Dadi,Sukorejo
