no,no_bam,situs,poktan,desa
144,144/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92251/empty,Kencur,Bentok Darat
145,145/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92252/empty,Asahan Jaya,Bentok Darat
146,146/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92253/empty,Al Hijrah,Ujung
147,147/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92254/empty,Teluk Marjaya,Ujung
148,148/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92255/empty,Ainul Yakin,Ujung
149,149/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92256/empty,Pulo Mas,Ujung
150,150/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92257/empty,Berkat Mufakat,Ujung
151,151/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92258/empty,Muda Berkarya,Pandahan
152,152/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92259/empty,Tani Membangun,Pandahan
153,153/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92260/empty,Muda Tani,Bluru
154,154/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92261/empty,Madu Sari,Bluru
155,155/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92262/empty,Mandiri Sejahtera,Handil Birayang Atas
156,156/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92263/empty,Karya Maju,Handil Birayang Atas
157,157/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92264/empty,Putri Mayang,Handil Birayang Atas
158,158/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92265/empty,Cinta Maju,Handil Birayang Atas
159,159/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92266/empty,Siam Arjuna,Handil Birayang Atas
160,160/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92267/empty,Mayang Maurai,Handil Birayang Atas
161,161/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92268/empty,Bina Bersama,Handil Birayang Atas
162,162/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92269/empty,Berkat Mupakat,Handil Birayang Atas
163,163/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92270/empty,Siam Saba,Handil Birayang Bawah
164,164/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92271/empty,Sumber Rejeki,Handil Birayang Bawah
165,165/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92272/empty,Karya Tani,Handil Birayang Bawah
166,166/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92273/empty,Karya Makmur,Handil Birayang Bawah
167,167/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92274/empty,Sumber Tani,Handil Birayang Bawah
168,168/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92275/empty,Unus Mayang,Handil Birayang Bawah
169,169/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92276/empty,Suka Maju,Handil Birayang Bawah
170,170/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92277/empty,Karang Dukuh,Handil Birayang Bawah
171,171/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92278/empty,Karya Bersama,Handil Birayang Bawah
172,172/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92279/empty,Banih Mutiara,Handil Birayang Bawah
173,173/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92280/empty,Siam Birik,Handil Birayang Bawah
174,174/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92281/empty,Membangun Bersama,Handil Birayang Bawah
175,175/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92282/empty,Arjuna,Handil Suruk
176,176/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92283/empty,Rindang Pelita,Handil Suruk
177,177/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92284/empty,Setia Kawan,Handil Suruk
178,178/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92285/empty,Sumber Tani,Handil Suruk
179,179/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92286/empty,Mayang Berseri,Handil Suruk
180,180/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92287/empty,Harapan Baru,Handil Suruk
181,181/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92288/empty,Tani Makmur,Handil Suruk
182,182/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92289/empty,Harapan Baru,Handil Gayam
